time,date_str,date,RATE,ACRR,DBZH,REFL-BT,all_vars,split,split_type
050000,20190306,2019-03-06,1,1,1,1,1,training,-
051500,20190306,2019-03-06,1,1,1,1,1,training,-
053000,20190306,2019-03-06,1,1,1,1,1,training,-
054500,20190306,2019-03-06,1,1,1,1,1,training,-
060000,20190306,2019-03-06,1,1,1,1,1,training,-
061500,20190306,2019-03-06,1,1,1,1,1,training,-
063000,20190306,2019-03-06,1,1,1,1,1,training,-
064500,20190306,2019-03-06,1,1,1,1,1,training,-
070000,20190306,2019-03-06,1,1,1,1,1,training,-
071500,20190306,2019-03-06,1,1,1,1,1,training,-
073000,20190306,2019-03-06,1,1,1,1,1,test,test_in
074500,20190306,2019-03-06,1,1,1,1,1,test,test_in
080000,20190306,2019-03-06,1,1,1,1,1,test,test_in
081500,20190306,2019-03-06,1,1,1,1,1,test,test_in
083000,20190306,2019-03-06,1,1,1,1,1,test,test_target
084500,20190306,2019-03-06,1,1,1,1,1,test,test_target
090000,20190306,2019-03-06,1,1,1,1,1,test,test_target
091500,20190306,2019-03-06,1,1,1,1,1,test,test_target
093000,20190306,2019-03-06,1,1,1,1,1,test,test_target
094500,20190306,2019-03-06,1,1,1,1,1,test,test_target
100000,20190306,2019-03-06,1,1,1,1,1,test,test_target
101500,20190306,2019-03-06,1,1,1,1,1,test,test_target
103000,20190306,2019-03-06,1,1,1,1,1,test,test_target
104500,20190306,2019-03-06,1,1,1,1,1,test,test_target
110000,20190306,2019-03-06,1,1,1,1,1,test,test_target
111500,20190306,2019-03-06,1,1,1,1,1,test,test_target
113000,20190306,2019-03-06,1,1,1,1,1,test,test_target
114500,20190306,2019-03-06,1,1,1,1,1,test,test_target
120000,20190306,2019-03-06,1,1,1,1,1,test,test_target
121500,20190306,2019-03-06,1,1,1,1,1,test,test_target
123000,20190306,2019-03-06,1,1,1,1,1,test,test_target
124500,20190306,2019-03-06,1,1,1,1,1,test,test_target
130000,20190306,2019-03-06,1,1,1,1,1,test,test_target
131500,20190306,2019-03-06,1,1,1,1,1,test,test_target
133000,20190306,2019-03-06,1,1,1,1,1,test,test_target
134500,20190306,2019-03-06,1,1,1,1,1,test,test_target
140000,20190306,2019-03-06,1,1,1,1,1,test,test_target
141500,20190306,2019-03-06,1,1,1,1,1,test,test_target
143000,20190306,2019-03-06,1,1,1,1,1,test,test_target
144500,20190306,2019-03-06,1,1,1,1,1,test,test_target
150000,20190306,2019-03-06,1,1,1,1,1,test,test_target
151500,20190306,2019-03-06,1,1,1,1,1,test,test_target
153000,20190306,2019-03-06,1,1,1,1,1,test,test_target
154500,20190306,2019-03-06,1,1,1,1,1,test,test_target
160000,20190306,2019-03-06,1,1,1,1,1,test,test_target
161500,20190306,2019-03-06,1,1,1,1,1,test,test_target
163000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
164500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
170000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
171500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
173000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
174500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
180000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
181500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
183000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
184500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
190000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
191500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
193000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
194500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
200000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
201500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
203000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
204500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
210000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
211500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
213000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
214500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
220000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
221500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
223000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
224500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
230000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
231500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
233000,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
234500,20190306,2019-03-06,1,1,1,1,1,test,test_buffer
000000,20190307,2019-03-07,1,1,1,1,1,test,test_buffer
001500,20190307,2019-03-07,1,1,1,1,1,test,test_buffer
003000,20190307,2019-03-07,1,1,1,1,1,training,-
004500,20190307,2019-03-07,1,1,1,1,1,training,-
010000,20190307,2019-03-07,1,1,1,1,1,training,-
011500,20190307,2019-03-07,1,1,1,1,1,training,-
013000,20190307,2019-03-07,1,1,1,1,1,training,-
014500,20190307,2019-03-07,1,1,1,1,1,training,-
020000,20190307,2019-03-07,1,1,1,1,1,training,-
021500,20190307,2019-03-07,1,1,1,1,1,training,-
023000,20190307,2019-03-07,1,1,1,1,1,training,-
024500,20190307,2019-03-07,1,1,1,1,1,training,-
030000,20190307,2019-03-07,1,1,1,1,1,training,-
031500,20190307,2019-03-07,1,1,1,1,1,training,-
033000,20190307,2019-03-07,1,1,1,1,1,training,-
034500,20190307,2019-03-07,1,1,1,1,1,training,-
040000,20190307,2019-03-07,1,1,1,1,1,training,-
041500,20190307,2019-03-07,1,1,1,1,1,training,-
043000,20190307,2019-03-07,1,1,1,1,1,training,-
044500,20190307,2019-03-07,1,1,1,1,1,training,-
050000,20190307,2019-03-07,1,1,1,1,1,training,-
051500,20190307,2019-03-07,1,1,1,1,1,training,-
053000,20190307,2019-03-07,1,1,1,1,1,training,-
054500,20190307,2019-03-07,1,1,1,1,1,training,-
060000,20190307,2019-03-07,1,1,1,1,1,training,-
061500,20190307,2019-03-07,1,1,1,1,1,training,-
063000,20190307,2019-03-07,1,1,1,1,1,training,-
064500,20190307,2019-03-07,1,1,1,1,1,training,-
070000,20190307,2019-03-07,1,1,1,1,1,training,-
071500,20190307,2019-03-07,1,1,1,1,1,training,-
073000,20190307,2019-03-07,1,1,1,1,1,training,-
074500,20190307,2019-03-07,1,1,1,1,1,training,-
080000,20190307,2019-03-07,1,1,1,1,1,training,-
081500,20190307,2019-03-07,1,1,1,1,1,training,-
083000,20190307,2019-03-07,1,1,1,1,1,training,-
084500,20190307,2019-03-07,1,1,1,1,1,training,-
090000,20190307,2019-03-07,1,1,1,1,1,training,-
091500,20190307,2019-03-07,1,1,1,1,1,training,-
093000,20190307,2019-03-07,1,1,1,1,1,training,-
094500,20190307,2019-03-07,1,1,1,1,1,training,-
100000,20190307,2019-03-07,1,1,1,1,1,training,-
101500,20190307,2019-03-07,1,1,1,1,1,training,-
103000,20190307,2019-03-07,1,1,1,1,1,training,-
104500,20190307,2019-03-07,1,1,1,1,1,training,-
110000,20190307,2019-03-07,1,1,1,1,1,training,-
111500,20190307,2019-03-07,1,1,1,1,1,training,-
113000,20190307,2019-03-07,1,1,1,1,1,training,-
114500,20190307,2019-03-07,1,1,1,1,1,training,-
120000,20190307,2019-03-07,1,1,1,1,1,training,-
121500,20190307,2019-03-07,1,1,1,1,1,training,-
123000,20190307,2019-03-07,1,1,1,1,1,training,-
124500,20190307,2019-03-07,1,1,1,1,1,training,-
130000,20190307,2019-03-07,1,1,1,1,1,training,-
131500,20190307,2019-03-07,1,1,1,1,1,training,-
133000,20190307,2019-03-07,1,1,1,1,1,training,-
134500,20190307,2019-03-07,1,1,1,1,1,training,-
140000,20190307,2019-03-07,1,1,1,1,1,training,-
141500,20190307,2019-03-07,1,1,1,1,1,training,-
143000,20190307,2019-03-07,1,1,1,1,1,training,-
144500,20190307,2019-03-07,1,1,1,1,1,training,-
150000,20190307,2019-03-07,1,1,1,1,1,training,-
151500,20190307,2019-03-07,1,1,1,1,1,training,-
153000,20190307,2019-03-07,1,1,1,1,1,training,-
154500,20190307,2019-03-07,1,1,1,1,1,training,-
160000,20190307,2019-03-07,1,1,1,1,1,training,-
161500,20190307,2019-03-07,1,1,1,1,1,training,-
163000,20190307,2019-03-07,1,1,1,1,1,training,-
164500,20190307,2019-03-07,1,1,1,1,1,training,-
170000,20190307,2019-03-07,1,1,1,1,1,training,-
171500,20190307,2019-03-07,1,1,1,1,1,training,-
173000,20190307,2019-03-07,1,1,1,1,1,training,-
174500,20190307,2019-03-07,1,1,1,1,1,training,-
180000,20190307,2019-03-07,1,1,1,1,1,training,-
181500,20190307,2019-03-07,1,1,1,1,1,training,-
183000,20190307,2019-03-07,1,1,1,1,1,training,-
184500,20190307,2019-03-07,1,1,1,1,1,training,-
190000,20190307,2019-03-07,1,1,1,1,1,training,-
191500,20190307,2019-03-07,1,1,1,1,1,training,-
193000,20190307,2019-03-07,1,1,1,1,1,training,-
194500,20190307,2019-03-07,1,1,1,1,1,training,-
200000,20190307,2019-03-07,1,1,1,1,1,training,-
201500,20190307,2019-03-07,1,1,1,1,1,training,-
203000,20190307,2019-03-07,1,1,1,1,1,training,-
204500,20190307,2019-03-07,1,1,1,1,1,training,-
210000,20190307,2019-03-07,1,1,1,1,1,training,-
211500,20190307,2019-03-07,1,1,1,1,1,training,-
213000,20190307,2019-03-07,1,1,1,1,1,training,-
214500,20190307,2019-03-07,1,1,1,1,1,training,-
220000,20190307,2019-03-07,1,1,1,1,1,training,-
221500,20190307,2019-03-07,1,1,1,1,1,training,-
223000,20190307,2019-03-07,1,1,1,1,1,training,-
224500,20190307,2019-03-07,1,1,1,1,1,training,-
230000,20190307,2019-03-07,1,1,1,1,1,training,-
231500,20190307,2019-03-07,1,1,1,1,1,training,-
233000,20190307,2019-03-07,1,1,1,1,1,training,-
234500,20190307,2019-03-07,1,1,1,1,1,training,-
000000,20190308,2019-03-08,1,1,1,1,1,training,-
001500,20190308,2019-03-08,1,1,1,1,1,training,-
003000,20190308,2019-03-08,1,1,1,1,1,training,-
004500,20190308,2019-03-08,1,1,1,1,1,training,-
010000,20190308,2019-03-08,1,1,1,1,1,training,-
011500,20190308,2019-03-08,1,1,1,1,1,training,-
013000,20190308,2019-03-08,1,1,1,1,1,training,-
014500,20190308,2019-03-08,1,1,1,1,1,training,-
020000,20190308,2019-03-08,1,1,1,1,1,training,-
021500,20190308,2019-03-08,1,1,1,1,1,training,-
023000,20190308,2019-03-08,1,1,1,1,1,training,-
024500,20190308,2019-03-08,1,1,1,1,1,training,-
030000,20190308,2019-03-08,1,1,1,1,1,training,-
031500,20190308,2019-03-08,1,1,1,1,1,training,-
033000,20190308,2019-03-08,1,1,1,1,1,training,-
034500,20190308,2019-03-08,1,1,1,1,1,training,-
040000,20190308,2019-03-08,1,1,1,1,1,training,-
041500,20190308,2019-03-08,1,1,1,1,1,training,-
043000,20190308,2019-03-08,1,1,1,1,1,training,-
044500,20190308,2019-03-08,1,1,1,1,1,training,-
050000,20190308,2019-03-08,1,1,1,1,1,training,-
051500,20190308,2019-03-08,1,1,1,1,1,training,-
053000,20190308,2019-03-08,1,1,1,1,1,training,-
054500,20190308,2019-03-08,1,1,1,1,1,training,-
060000,20190308,2019-03-08,1,1,1,1,1,training,-
061500,20190308,2019-03-08,1,1,1,1,1,training,-
063000,20190308,2019-03-08,1,1,1,1,1,training,-
064500,20190308,2019-03-08,1,1,1,1,1,training,-
070000,20190308,2019-03-08,1,1,1,1,1,training,-
071500,20190308,2019-03-08,1,1,1,1,1,training,-
073000,20190308,2019-03-08,1,1,1,1,1,training,-
074500,20190308,2019-03-08,1,1,1,1,1,training,-
080000,20190308,2019-03-08,1,1,1,1,1,training,-
081500,20190308,2019-03-08,1,1,1,1,1,training,-
083000,20190308,2019-03-08,1,1,1,1,1,training,-
084500,20190308,2019-03-08,1,1,1,1,1,training,-
090000,20190308,2019-03-08,1,1,1,1,1,training,-
091500,20190308,2019-03-08,1,1,1,1,1,training,-
093000,20190308,2019-03-08,1,1,1,1,1,training,-
094500,20190308,2019-03-08,1,1,1,1,1,training,-
100000,20190308,2019-03-08,1,1,1,1,1,training,-
101500,20190308,2019-03-08,1,1,1,1,1,training,-
103000,20190308,2019-03-08,1,1,1,1,1,training,-
104500,20190308,2019-03-08,1,1,1,1,1,training,-
110000,20190308,2019-03-08,1,1,1,1,1,training,-
111500,20190308,2019-03-08,1,1,1,1,1,training,-
113000,20190308,2019-03-08,1,1,1,1,1,training,-
114500,20190308,2019-03-08,1,1,1,1,1,training,-
120000,20190308,2019-03-08,1,1,1,1,1,training,-
121500,20190308,2019-03-08,1,1,1,1,1,training,-
123000,20190308,2019-03-08,1,1,1,1,1,training,-
124500,20190308,2019-03-08,1,1,1,1,1,training,-
130000,20190308,2019-03-08,1,1,1,1,1,training,-
131500,20190308,2019-03-08,1,1,1,1,1,training,-
133000,20190308,2019-03-08,1,1,1,1,1,training,-
134500,20190308,2019-03-08,1,1,1,1,1,training,-
140000,20190308,2019-03-08,1,1,1,1,1,training,-
141500,20190308,2019-03-08,1,1,1,1,1,training,-
143000,20190308,2019-03-08,1,1,1,1,1,training,-
144500,20190308,2019-03-08,1,1,1,1,1,training,-
150000,20190308,2019-03-08,1,1,1,1,1,training,-
151500,20190308,2019-03-08,1,1,1,1,1,validation,validation_in
153000,20190308,2019-03-08,1,1,1,1,1,validation,validation_in
154500,20190308,2019-03-08,1,1,1,1,1,validation,validation_in
160000,20190308,2019-03-08,1,1,1,1,1,validation,validation_in
161500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
163000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
164500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
170000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
171500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
173000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
174500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
180000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
181500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
183000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
184500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
190000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
191500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
193000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
194500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
200000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
201500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
203000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
204500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
210000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
211500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
213000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
214500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
220000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
221500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
223000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
224500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
230000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
231500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
233000,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
234500,20190308,2019-03-08,1,1,1,1,1,validation,validation_target
000000,20190309,2019-03-09,1,1,1,1,1,validation,validation_target
001500,20190309,2019-03-09,1,1,1,1,1,training,-
003000,20190309,2019-03-09,1,1,1,1,1,training,-
004500,20190309,2019-03-09,1,1,1,1,1,training,-
010000,20190309,2019-03-09,1,1,1,1,1,training,-
011500,20190309,2019-03-09,1,1,1,1,1,training,-
013000,20190309,2019-03-09,1,1,1,1,1,training,-
014500,20190309,2019-03-09,1,1,1,1,1,training,-
020000,20190309,2019-03-09,1,1,1,1,1,training,-
021500,20190309,2019-03-09,1,1,1,1,1,training,-
023000,20190309,2019-03-09,1,1,1,1,1,training,-
024500,20190309,2019-03-09,1,1,1,1,1,training,-
030000,20190309,2019-03-09,1,1,1,1,1,training,-
031500,20190309,2019-03-09,1,1,1,1,1,training,-
033000,20190309,2019-03-09,1,1,1,1,1,training,-
034500,20190309,2019-03-09,1,1,1,1,1,training,-
040000,20190309,2019-03-09,1,1,1,1,1,training,-
041500,20190309,2019-03-09,1,1,1,1,1,training,-
043000,20190309,2019-03-09,1,1,1,1,1,training,-
044500,20190309,2019-03-09,1,1,1,1,1,training,-
050000,20190309,2019-03-09,1,1,1,1,1,training,-
051500,20190309,2019-03-09,1,1,1,1,1,training,-
053000,20190309,2019-03-09,1,1,1,1,1,training,-
054500,20190309,2019-03-09,1,1,1,1,1,training,-
060000,20190309,2019-03-09,1,1,1,1,1,training,-
061500,20190309,2019-03-09,1,1,1,1,1,training,-
063000,20190309,2019-03-09,1,1,1,1,1,training,-
064500,20190309,2019-03-09,1,1,1,1,1,training,-
070000,20190309,2019-03-09,1,1,1,1,1,training,-
071500,20190309,2019-03-09,1,1,1,1,1,training,-
073000,20190309,2019-03-09,1,1,1,1,1,training,-
074500,20190309,2019-03-09,1,1,1,1,1,training,-
080000,20190309,2019-03-09,1,1,1,1,1,training,-
081500,20190309,2019-03-09,1,1,1,1,1,training,-
083000,20190309,2019-03-09,1,1,1,1,1,training,-
084500,20190309,2019-03-09,1,1,1,1,1,training,-
090000,20190309,2019-03-09,1,1,1,1,1,training,-
091500,20190309,2019-03-09,1,1,1,1,1,training,-
093000,20190309,2019-03-09,1,1,1,1,1,training,-
094500,20190309,2019-03-09,1,1,1,1,1,training,-
100000,20190309,2019-03-09,1,1,1,1,1,training,-
101500,20190309,2019-03-09,1,1,1,1,1,training,-
103000,20190309,2019-03-09,1,1,1,1,1,training,-
104500,20190309,2019-03-09,1,1,1,1,1,training,-
110000,20190309,2019-03-09,1,1,1,1,1,training,-
111500,20190309,2019-03-09,1,1,1,1,1,training,-
113000,20190309,2019-03-09,1,1,1,1,1,training,-
114500,20190309,2019-03-09,1,1,1,1,1,training,-
120000,20190309,2019-03-09,1,1,1,1,1,training,-
121500,20190309,2019-03-09,1,1,1,1,1,training,-
123000,20190309,2019-03-09,1,1,1,1,1,training,-
124500,20190309,2019-03-09,1,1,1,1,1,training,-
130000,20190309,2019-03-09,1,1,1,1,1,training,-
131500,20190309,2019-03-09,1,1,1,1,1,training,-
133000,20190309,2019-03-09,1,1,1,1,1,training,-
134500,20190309,2019-03-09,1,1,1,1,1,training,-
140000,20190309,2019-03-09,1,1,1,1,1,training,-
141500,20190309,2019-03-09,1,1,1,1,1,training,-
143000,20190309,2019-03-09,1,1,1,1,1,training,-
144500,20190309,2019-03-09,1,1,1,1,1,training,-
150000,20190309,2019-03-09,1,1,1,1,1,training,-
151500,20190309,2019-03-09,1,1,1,1,1,training,-
153000,20190309,2019-03-09,1,1,1,1,1,training,-
154500,20190309,2019-03-09,1,1,1,1,1,training,-
160000,20190309,2019-03-09,1,1,1,1,1,training,-
161500,20190309,2019-03-09,1,1,1,1,1,training,-
163000,20190309,2019-03-09,1,1,1,1,1,training,-
164500,20190309,2019-03-09,1,1,1,1,1,training,-
170000,20190309,2019-03-09,1,1,1,1,1,training,-
171500,20190309,2019-03-09,1,1,1,1,1,training,-
173000,20190309,2019-03-09,1,1,1,1,1,training,-
174500,20190309,2019-03-09,1,1,1,1,1,training,-
180000,20190309,2019-03-09,1,1,1,1,1,training,-
181500,20190309,2019-03-09,1,1,1,1,1,training,-
183000,20190309,2019-03-09,1,1,1,1,1,training,-
184500,20190309,2019-03-09,1,1,1,1,1,training,-
190000,20190309,2019-03-09,1,1,1,1,1,training,-
191500,20190309,2019-03-09,1,1,1,1,1,training,-
193000,20190309,2019-03-09,1,1,1,1,1,training,-
194500,20190309,2019-03-09,1,1,1,1,1,training,-
200000,20190309,2019-03-09,1,1,1,1,1,training,-
201500,20190309,2019-03-09,1,1,1,1,1,training,-
203000,20190309,2019-03-09,1,1,1,1,1,training,-
204500,20190309,2019-03-09,1,1,1,1,1,training,-
210000,20190309,2019-03-09,1,1,1,1,1,training,-
211500,20190309,2019-03-09,1,1,1,1,1,training,-
213000,20190309,2019-03-09,1,1,1,1,1,training,-
214500,20190309,2019-03-09,1,1,1,1,1,training,-
220000,20190309,2019-03-09,1,1,1,1,1,training,-
221500,20190309,2019-03-09,1,1,1,1,1,training,-
223000,20190309,2019-03-09,1,1,1,1,1,training,-
224500,20190309,2019-03-09,1,1,1,1,1,training,-
230000,20190309,2019-03-09,1,1,1,1,1,training,-
231500,20190309,2019-03-09,1,1,1,1,1,training,-
233000,20190309,2019-03-09,1,1,1,1,1,training,-
234500,20190309,2019-03-09,1,1,1,1,1,training,-
000000,20190310,2019-03-10,1,1,1,1,1,training,-
001500,20190310,2019-03-10,1,1,1,1,1,training,-
003000,20190310,2019-03-10,1,1,1,1,1,training,-
004500,20190310,2019-03-10,1,1,1,1,1,training,-
010000,20190310,2019-03-10,1,1,1,1,1,training,-
011500,20190310,2019-03-10,1,1,1,1,1,training,-
013000,20190310,2019-03-10,1,1,1,1,1,validation,validation_in
014500,20190310,2019-03-10,1,1,1,1,1,validation,validation_in
020000,20190310,2019-03-10,1,1,1,1,1,validation,validation_in
021500,20190310,2019-03-10,1,1,1,1,1,validation,validation_in
023000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
024500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
030000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
031500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
033000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
034500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
040000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
041500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
043000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
044500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
050000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
051500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
053000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
054500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
060000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
061500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
063000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
064500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
070000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
071500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
073000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
074500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
080000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
081500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
083000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
084500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
090000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
091500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
093000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
094500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
100000,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
101500,20190310,2019-03-10,1,1,1,1,1,validation,validation_target
103000,20190310,2019-03-10,1,1,1,1,1,training,-
